,index,timestamp,address,sens1,sens2,sens3,sens4
79068,90468,93.88699984550476, John/eeg, 845.750915751, 821.575091575, 830.036630037, 890.073260073
79070,90470,93.88699984550476, John/eeg, 842.527472527, 824.395604396, 826.41025641, 858.644688645
79072,90472,93.88699984550476, John/eeg, 851.794871795, 826.41025641, 828.424908425, 832.051282051
79074,90474,93.88800001144409, John/eeg, 859.047619048, 826.813186813, 826.813186813, 824.798534799
79076,90476,93.88800001144409, John/eeg, 891.282051282, 856.227106227, 840.10989011, 860.659340659
79078,90478,93.88800001144409, John/eeg, 938.827838828, 896.52014652, 879.597069597, 904.981684982
79080,90480,93.88800001144409, John/eeg, 921.501831502, 887.252747253, 885.238095238, 923.919413919
79082,90482,93.88899993896484, John/eeg, 900.952380952, 865.897435897, 866.703296703, 919.084249084
79090,90490,93.92700004577637, John/eeg, 886.446886447, 855.018315018, 853.406593407, 873.956043956
79092,90492,93.92799997329712, John/eeg, 899.743589744, 848.168498168, 840.10989011, 848.168498168
79094,90494,93.92799997329712, John/eeg, 917.06959707, 844.945054945, 832.051282051, 876.776556777
79096,90496,93.92799997329712, John/eeg, 907.399267399, 838.095238095, 831.245421245, 881.208791209
79098,90498,93.92799997329712, John/eeg, 893.296703297, 834.871794872, 827.619047619, 880.805860806
79100,90500,93.92899990081787, John/eeg, 890.476190476, 832.857142857, 821.978021978, 833.26007326
79102,90502,93.92899990081787, John/eeg, 906.593406593, 829.230769231, 821.575091575, 790.549450549
79104,90504,93.92899990081787, John/eeg, 877.985347985, 828.827838828, 817.142857143, 803.04029304
79106,90506,93.92899990081787, John/eeg, 844.542124542, 829.230769231, 813.113553114, 814.725274725
79128,90528,93.9319999217987, John/eeg, 870.32967033, 825.201465201, 812.710622711, 837.289377289
79130,90530,93.9319999217987, John/eeg, 898.131868132, 821.978021978, 815.934065934, 829.230769231
79132,90532,93.93299984931946, John/eeg, 906.593406593, 820.769230769, 817.142857143, 788.937728938
79146,90546,93.97000002861023, John/eeg, 897.326007326, 816.73992674, 813.113553114, 805.860805861
79148,90548,93.97000002861023, John/eeg, 890.476190476, 814.322344322, 811.501831502, 840.10989011
79150,90550,93.97000002861023, John/eeg, 911.831501832, 817.545787546, 811.098901099, 827.216117216
79152,90552,93.97099995613098, John/eeg, 911.428571429, 820.769230769, 810.695970696, 811.904761905
79154,90554,93.97099995613098, John/eeg, 905.384615385, 823.186813187, 813.113553114, 831.245421245
79156,90556,93.97099995613098, John/eeg, 910.21978022, 820.769230769, 815.934065934, 821.978021978
79158,90558,93.97099995613098, John/eeg, 895.714285714, 813.919413919, 818.754578755, 810.293040293
79160,90560,93.97199988365173, John/eeg, 888.058608059, 810.695970696, 818.754578755, 831.245421245
79162,90562,93.97199988365173, John/eeg, 900.146520147, 814.725274725, 810.695970696, 819.56043956
79164,90564,93.97199988365173, John/eeg, 902.161172161, 817.545787546, 808.278388278, 815.128205128
79166,90566,93.97199988365173, John/eeg, 888.058608059, 814.322344322, 815.128205128, 833.663003663
79168,90568,93.97300004959106, John/eeg, 884.029304029, 808.681318681, 823.58974359, 828.827838828
79176,90576,94.05200004577637, John/eeg, 887.252747253, 808.681318681, 827.216117216, 828.827838828
79178,90578,94.05200004577637, John/eeg, 901.355311355, 815.531135531, 824.395604396, 839.706959707
79180,90580,94.05299997329712, John/eeg, 906.19047619, 818.351648352, 821.978021978, 841.318681319
79182,90582,94.05299997329712, John/eeg, 905.787545788, 815.531135531, 820.769230769, 818.754578755
79184,90584,94.05299997329712, John/eeg, 896.52014652, 811.904761905, 821.172161172, 812.307692308
79186,90586,94.05299997329712, John/eeg, 874.761904762, 806.666666667, 823.992673993, 824.395604396
79188,90588,94.05399990081787, John/eeg, 890.073260073, 807.875457875, 819.157509158, 799.010989011
79190,90590,94.05399990081787, John/eeg, 915.860805861, 813.516483516, 811.098901099, 794.981684982
79192,90592,94.05399990081787, John/eeg, 905.787545788, 817.142857143, 811.098901099, 825.604395604
79194,90594,94.05499982833862, John/eeg, 892.490842491, 816.336996337, 812.710622711, 813.113553114
79196,90596,94.05499982833862, John/eeg, 891.684981685, 814.725274725, 811.098901099, 805.054945055
79218,90618,94.0569999217987, John/eeg, 898.534798535, 815.531135531, 810.695970696, 815.934065934
79226,90626,94.07399988174438, John/eeg, 898.131868132, 817.948717949, 812.710622711, 818.754578755
79228,90628,94.07399988174438, John/eeg, 875.164835165, 815.934065934, 821.575091575, 835.677655678
79230,90630,94.07500004768372, John/eeg, 873.15018315, 813.919413919, 827.216117216, 855.421245421
79232,90632,94.07500004768372, John/eeg, 890.073260073, 813.516483516, 825.604395604, 841.318681319
79234,90634,94.07500004768372, John/eeg, 911.428571429, 821.172161172, 819.56043956, 792.967032967
79236,90636,94.07599997520447, John/eeg, 879.597069597, 822.783882784, 818.754578755, 803.443223443
79238,90638,94.07599997520447, John/eeg, 878.388278388, 823.58974359, 816.336996337, 822.380952381
79240,90640,94.07599997520447, John/eeg, 912.234432234, 827.216117216, 815.934065934, 827.216117216
79242,90642,94.07599997520447, John/eeg, 896.117216117, 827.216117216, 819.56043956, 821.978021978
79244,90644,94.07699990272522, John/eeg, 888.864468864, 826.813186813, 823.186813187, 816.73992674
79246,90646,94.07699990272522, John/eeg, 904.981684982, 826.007326007, 832.051282051, 834.065934066
79248,90648,94.07699990272522, John/eeg, 885.238095238, 826.007326007, 826.813186813, 832.857142857
79250,90650,94.1159999370575, John/eeg, 893.6996337, 827.216117216, 821.575091575, 825.201465201
79252,90652,94.1159999370575, John/eeg, 888.461538462, 824.798534799, 830.43956044, 826.41025641
79254,90654,94.11699986457825, John/eeg, 850.989010989, 821.575091575, 831.245421245, 807.06959707
79256,90656,94.11699986457825, John/eeg, 842.124542125, 821.978021978, 827.216117216, 809.084249084
79258,90658,94.11699986457825, John/eeg, 855.421245421, 823.186813187, 822.783882784, 816.73992674
79260,90660,94.11999988555908, John/eeg, 845.347985348, 820.366300366, 826.007326007, 855.018315018
79262,90662,94.11999988555908, John/eeg, 835.677655678, 822.380952381, 830.842490842, 847.362637363
79264,90664,94.11999988555908, John/eeg, 841.318681319, 825.201465201, 828.827838828, 812.710622711
79266,90666,94.11999988555908, John/eeg, 842.93040293, 822.783882784, 828.424908425, 811.098901099
79268,90668,94.11999988555908, John/eeg, 863.076923077, 823.58974359, 827.619047619, 809.084249084
79270,90670,94.11999988555908, John/eeg, 848.168498168, 824.798534799, 826.007326007, 814.322344322
79272,90672,94.11999988555908, John/eeg, 826.41025641, 827.216117216, 826.41025641, 809.487179487
79286,90686,94.17700004577637, John/eeg, 847.765567766, 828.827838828, 832.051282051, 797.399267399
79308,90708,94.18099999427795, John/eeg, 849.377289377, 825.201465201, 834.065934066, 803.443223443
79310,90710,94.18099999427795, John/eeg, 836.080586081, 823.992673993, 833.663003663, 819.56043956
79312,90712,94.1819999217987, John/eeg, 841.318681319, 829.633699634, 830.842490842, 814.725274725
79314,90714,94.1819999217987, John/eeg, 871.135531136, 838.498168498, 826.813186813, 807.472527473
79316,90716,94.1819999217987, John/eeg, 863.882783883, 839.304029304, 829.230769231, 827.216117216
79318,90718,94.18299984931946, John/eeg, 845.750915751, 835.677655678, 830.43956044, 828.021978022
79320,90720,94.18299984931946, John/eeg, 859.853479853, 833.663003663, 830.43956044, 819.56043956
79322,90722,94.18299984931946, John/eeg, 846.95970696, 828.827838828, 834.871794872, 819.963369963
79324,90724,94.18400001525879, John/eeg, 841.721611722, 824.798534799, 838.498168498, 828.827838828
79326,90726,94.18400001525879, John/eeg, 839.304029304, 828.424908425, 838.095238095, 824.395604396
79328,90728,94.18499994277954, John/eeg, 840.10989011, 835.274725275, 834.468864469, 813.113553114
79336,90736,94.2189998626709, John/eeg, 859.853479853, 836.483516484, 836.080586081, 828.827838828
79338,90738,94.22000002861023, John/eeg, 848.571428571, 831.648351648, 837.289377289, 828.424908425
79340,90740,94.22000002861023, John/eeg, 819.963369963, 832.454212454, 833.663003663, 838.095238095
79342,90742,94.22000002861023, John/eeg, 830.43956044, 836.483516484, 834.468864469, 854.615384615
79344,90744,94.22000002861023, John/eeg, 821.978021978, 836.080586081, 836.080586081, 834.468864469
79346,90746,94.22099995613098, John/eeg, 825.604395604, 836.483516484, 834.468864469, 822.783882784
79348,90748,94.22099995613098, John/eeg, 834.468864469, 834.065934066, 838.095238095, 828.424908425
79350,90750,94.22099995613098, John/eeg, 829.633699634, 831.245421245, 839.304029304, 813.516483516
79352,90752,94.22099995613098, John/eeg, 827.619047619, 832.051282051, 836.483516484, 816.73992674
79354,90754,94.22199988365173, John/eeg, 816.336996337, 832.857142857, 836.483516484, 835.677655678
79356,90756,94.22199988365173, John/eeg, 834.871794872, 834.468864469, 833.663003663, 840.915750916
79358,90758,94.22199988365173, John/eeg, 860.256410256, 837.289377289, 832.857142857, 838.095238095
79366,90766,94.26099991798401, John/eeg, 856.227106227, 840.512820513, 836.886446886, 845.750915751
79368,90768,94.26099991798401, John/eeg, 814.322344322, 841.318681319, 839.706959707, 828.827838828
79370,90770,94.26099991798401, John/eeg, 807.875457875, 838.901098901, 840.915750916, 826.007326007
79392,90792,94.26399993896484, John/eeg, 828.424908425, 838.095238095, 839.706959707, 836.080586081
79394,90794,94.26399993896484, John/eeg, 823.186813187, 839.706959707, 838.095238095, 823.992673993
79396,90796,94.2649998664856, John/eeg, 832.051282051, 844.139194139, 835.274725275, 826.007326007
79398,90798,94.2649998664856, John/eeg, 855.824175824, 844.139194139, 831.245421245, 832.857142857
79400,90800,94.2649998664856, John/eeg, 848.974358974, 841.318681319, 834.065934066, 837.289377289
79402,90802,94.2649998664856, John/eeg, 840.915750916, 849.377289377, 835.274725275, 843.333333333
79404,90804,94.26600003242493, John/eeg, 853.406593407, 855.018315018, 834.065934066, 844.542124542
79406,90806,94.26600003242493, John/eeg, 831.648351648, 849.78021978, 840.10989011, 857.435897436
79408,90808,94.26600003242493, John/eeg, 811.501831502, 847.362637363, 846.153846154, 859.853479853
79416,90816,94.32299995422363, John/eeg, 814.725274725, 846.153846154, 835.677655678, 849.377289377
79418,90818,94.32399988174438, John/eeg, 801.831501832, 845.347985348, 832.051282051, 856.227106227
79420,90820,94.32399988174438, John/eeg, 801.831501832, 845.750915751, 848.974358974, 850.989010989
79422,90822,94.32399988174438, John/eeg, 821.172161172, 846.153846154, 851.391941392, 846.95970696
79424,90824,94.32399988174438, John/eeg, 828.424908425, 844.542124542, 845.750915751, 839.706959707
79426,90826,94.32500004768372, John/eeg, 825.604395604, 842.527472527, 842.527472527, 844.139194139
79428,90828,94.32500004768372, John/eeg, 826.41025641, 843.333333333, 840.915750916, 838.095238095
79430,90830,94.32500004768372, John/eeg, 831.648351648, 842.93040293, 828.827838828, 824.798534799
79432,90832,94.32500004768372, John/eeg, 828.424908425, 840.10989011, 821.978021978, 860.659340659
79434,90834,94.32500004768372, John/eeg, 816.73992674, 839.706959707, 836.483516484, 861.062271062
79436,90836,94.32599997520447, John/eeg, 831.245421245, 839.706959707, 846.95970696, 819.963369963
79438,90838,94.32599997520447, John/eeg, 826.813186813, 838.901098901, 847.765567766, 832.857142857
79440,90840,94.3659999370575, John/eeg, 794.175824176, 840.915750916, 842.527472527, 857.435897436
79442,90842,94.3659999370575, John/eeg, 797.802197802, 843.333333333, 843.333333333, 836.483516484
79444,90844,94.3659999370575, John/eeg, 815.934065934, 845.750915751, 846.153846154, 841.721611722
79446,90846,94.36699986457825, John/eeg, 815.128205128, 849.78021978, 841.721611722, 836.080586081
79448,90848,94.36699986457825, John/eeg, 839.304029304, 853.80952381, 833.663003663, 817.948717949
79470,90870,94.36999988555908, John/eeg, 839.706959707, 850.586080586, 834.871794872, 839.706959707
79472,90872,94.36999988555908, John/eeg, 800.622710623, 844.542124542, 843.333333333, 855.824175824
79474,90874,94.37100005149841, John/eeg, 789.743589744, 844.945054945, 843.736263736, 858.644688645
79476,90876,94.37100005149841, John/eeg, 810.695970696, 848.168498168, 841.318681319, 834.871794872
79478,90878,94.37100005149841, John/eeg, 826.007326007, 850.989010989, 838.901098901, 834.871794872
79480,90880,94.37100005149841, John/eeg, 821.978021978, 849.377289377, 836.080586081, 847.362637363
79482,90882,94.37100005149841, John/eeg, 834.468864469, 848.571428571, 836.886446886, 855.018315018
79496,90896,94.40899991989136, John/eeg, 838.095238095, 848.168498168, 834.871794872, 852.600732601
79498,90898,94.40899991989136, John/eeg, 808.681318681, 846.556776557, 837.289377289, 844.542124542
79500,90900,94.40899991989136, John/eeg, 799.413919414, 843.333333333, 842.527472527, 855.824175824
79502,90902,94.40999984741211, John/eeg, 814.725274725, 846.556776557, 838.498168498, 870.32967033
79504,90904,94.40999984741211, John/eeg, 818.754578755, 848.974358974, 836.080586081, 876.776556777
79506,90906,94.40999984741211, John/eeg, 821.978021978, 849.377289377, 839.706959707, 825.201465201
79508,90908,94.40999984741211, John/eeg, 826.007326007, 853.406593407, 845.347985348, 788.534798535
79510,90910,94.41100001335144, John/eeg, 844.542124542, 858.241758242, 846.95970696, 811.501831502
79512,90912,94.41100001335144, John/eeg, 856.63003663, 859.047619048, 846.556776557, 830.036630037
79514,90914,94.41100001335144, John/eeg, 844.542124542, 854.615384615, 846.95970696, 855.018315018
79516,90916,94.41100001335144, John/eeg, 845.347985348, 858.644688645, 849.78021978, 854.212454212
79518,90918,94.41199994087219, John/eeg, 836.886446886, 862.271062271, 850.989010989, 829.633699634
79526,90926,94.43099999427795, John/eeg, 842.124542125, 860.256410256, 848.168498168, 828.827838828
79528,90928,94.43099999427795, John/eeg, 858.644688645, 859.450549451, 852.600732601, 832.454212454
79530,90930,94.43099999427795, John/eeg, 873.553113553, 861.062271062, 848.571428571, 836.886446886
79532,90932,94.43099999427795, John/eeg, 859.047619048, 859.450549451, 842.93040293, 848.168498168
79534,90934,94.43099999427795, John/eeg, 829.633699634, 852.600732601, 846.556776557, 848.974358974
79536,90936,94.4319999217987, John/eeg, 830.43956044, 847.765567766, 847.362637363, 844.945054945
79538,90938,94.4319999217987, John/eeg, 826.813186813, 849.78021978, 846.556776557, 849.377289377
79560,90960,94.43499994277954, John/eeg, 828.424908425, 850.586080586, 844.542124542, 849.377289377
79562,90962,94.43499994277954, John/eeg, 826.41025641, 849.377289377, 845.750915751, 846.95970696
79564,90964,94.43499994277954, John/eeg, 840.512820513, 850.586080586, 841.721611722, 839.706959707
79566,90966,94.4359998703003, John/eeg, 847.362637363, 848.168498168, 837.289377289, 842.527472527
79568,90968,94.4359998703003, John/eeg, 835.274725275, 846.153846154, 838.901098901, 853.003663004
79576,90976,94.49199986457825, John/eeg, 835.274725275, 847.362637363, 839.304029304, 859.853479853
79578,90978,94.49199986457825, John/eeg, 825.201465201, 845.347985348, 839.304029304, 850.586080586
79580,90980,94.49199986457825, John/eeg, 817.142857143, 842.124542125, 840.512820513, 846.153846154
79582,90982,94.49300003051758, John/eeg, 817.142857143, 843.333333333, 834.065934066, 825.201465201
79584,90984,94.49300003051758, John/eeg, 828.424908425, 842.93040293, 835.274725275, 817.948717949
79586,90986,94.49300003051758, John/eeg, 836.483516484, 841.721611722, 838.901098901, 844.139194139
79588,90988,94.49300003051758, John/eeg, 839.706959707, 843.736263736, 840.512820513, 857.435897436
79590,90990,94.49399995803833, John/eeg, 853.80952381, 847.362637363, 842.93040293, 853.80952381
79592,90992,94.49399995803833, John/eeg, 851.391941392, 846.153846154, 836.886446886, 818.754578755
79594,90994,94.49399995803833, John/eeg, 821.172161172, 840.915750916, 832.051282051, 802.637362637
79596,90996,94.49399995803833, John/eeg, 811.904761905, 840.915750916, 830.842490842, 800.622710623
79598,90998,94.49499988555908, John/eeg, 818.754578755, 841.721611722, 832.051282051, 834.468864469
79606,91006,94.55200004577637, John/eeg, 814.725274725, 846.153846154, 834.065934066, 866.703296703
79608,91008,94.55299997329712, John/eeg, 832.857142857, 851.391941392, 838.498168498, 853.003663004
79610,91010,94.55299997329712, John/eeg, 832.454212454, 845.750915751, 838.095238095, 840.10989011
79612,91012,94.55299997329712, John/eeg, 804.652014652, 835.274725275, 834.871794872, 836.886446886
79614,91014,94.55299997329712, John/eeg, 818.351648352, 841.721611722, 840.915750916, 836.080586081
79616,91016,94.55399990081787, John/eeg, 839.304029304, 844.945054945, 846.153846154, 833.663003663
79618,91018,94.55399990081787, John/eeg, 825.604395604, 840.915750916, 842.124542125, 830.036630037
79620,91020,94.55399990081787, John/eeg, 813.919413919, 839.706959707, 840.10989011, 821.172161172
79622,91022,94.55399990081787, John/eeg, 796.19047619, 837.692307692, 840.10989011, 814.725274725
79644,91044,94.5569999217987, John/eeg, 774.432234432, 836.483516484, 839.706959707, 792.967032967
79646,91046,94.5569999217987, John/eeg, 761.135531136, 836.080586081, 842.93040293, 784.102564103
79648,91048,94.5569999217987, John/eeg, 740.586080586, 838.901098901, 845.750915751, 797.399267399
79656,91056,94.59500002861023, John/eeg, 753.076923077, 846.153846154, 846.153846154, 771.208791209
79658,91058,94.59500002861023, John/eeg, 733.736263736, 849.78021978, 846.153846154, 747.032967033
79660,91060,94.59500002861023, John/eeg, 697.472527473, 846.95970696, 846.95970696, 758.315018315
79662,91062,94.59599995613098, John/eeg, 702.307692308, 844.945054945, 848.974358974, 771.611721612
79664,91064,94.59599995613098, John/eeg, 710.366300366, 846.153846154, 846.95970696, 753.076923077
79666,91066,94.59699988365173, John/eeg, 702.710622711, 853.003663004, 842.527472527, 709.157509158
79668,91068,94.59699988365173, John/eeg, 716.813186813, 850.586080586, 836.886446886, 732.124542125
79670,91070,94.59699988365173, John/eeg, 755.091575092, 846.153846154, 834.468864469, 736.556776557
79672,91072,94.59999990463257, John/eeg, 728.498168498, 856.227106227, 838.095238095, 686.593406593
79674,91074,94.59999990463257, John/eeg, 707.142857143, 861.062271062, 818.754578755, 668.058608059
79676,91076,94.59999990463257, John/eeg, 720.842490842, 864.285714286, 816.73992674, 678.534798535
79678,91078,94.59999990463257, John/eeg, 701.904761905, 866.703296703, 830.43956044, 666.446886447
79686,91086,94.63599991798401, John/eeg, 653.15018315, 858.644688645, 825.604395604, 678.937728938
79688,91088,94.63699984550476, John/eeg, 649.120879121, 863.882783883, 824.395604396, 693.04029304
79690,91090,94.63699984550476, John/eeg, 637.435897436, 869.523809524, 825.604395604, 685.384615385
79692,91092,94.63699984550476, John/eeg, 602.783882784, 863.882783883, 825.201465201, 662.820512821
79694,91094,94.63699984550476, John/eeg, 610.43956044, 860.256410256, 813.516483516, 641.465201465
79696,91096,94.63800001144409, John/eeg, 626.95970696, 864.285714286, 807.875457875, 674.505494505
79698,91098,94.63800001144409, John/eeg, 637.435897436, 872.344322344, 815.128205128, 693.04029304
79700,91100,94.63800001144409, John/eeg, 622.93040293, 873.956043956, 816.73992674, 670.476190476
79702,91102,94.63800001144409, John/eeg, 631.794871795, 870.732600733, 817.948717949, 647.106227106
79704,91104,94.63899993896484, John/eeg, 656.776556777, 871.135531136, 819.157509158, 667.252747253
79706,91106,94.63899993896484, John/eeg, 668.058608059, 873.553113553, 813.919413919, 668.461538462
79728,91128,94.64199995994568, John/eeg, 668.864468864, 875.164835165, 813.113553114, 654.358974359
79736,91136,94.67700004577637, John/eeg, 668.058608059, 873.553113553, 816.73992674, 672.087912088
79738,91138,94.67799997329712, John/eeg, 696.666666667, 877.985347985, 816.73992674, 684.578754579
79740,91140,94.67799997329712, John/eeg, 699.487179487, 876.373626374, 808.681318681, 684.981684982
79742,91142,94.67799997329712, John/eeg, 705.128205128, 870.32967033, 793.772893773, 687.399267399
79744,91144,94.67899990081787, John/eeg, 732.124542125, 884.835164835, 802.234432234, 694.249084249
79746,91146,94.67899990081787, John/eeg, 741.391941392, 891.282051282, 826.41025641, 694.652014652
79748,91148,94.67899990081787, John/eeg, 759.926739927, 893.296703297, 826.41025641, 707.545787546
79750,91150,94.67999982833862, John/eeg, 761.538461538, 894.102564103, 821.575091575, 717.619047619
79752,91152,94.67999982833862, John/eeg, 755.897435897, 890.879120879, 826.007326007, 747.838827839
79754,91154,94.67999982833862, John/eeg, 736.95970696, 889.67032967, 815.934065934, 753.076923077
79756,91156,94.68099999427795, John/eeg, 726.886446886, 888.058608059, 810.293040293, 742.197802198
79758,91158,94.68099999427795, John/eeg, 730.512820513, 891.282051282, 815.128205128, 750.659340659
79766,91166,94.7189998626709, John/eeg, 744.615384615, 893.296703297, 816.73992674, 757.912087912
79768,91168,94.72000002861023, John/eeg, 786.117216117, 894.102564103, 811.501831502, 760.32967033
79770,91170,94.72000002861023, John/eeg, 808.681318681, 895.311355311, 807.875457875, 769.194139194
79772,91172,94.72000002861023, John/eeg, 816.73992674, 891.684981685, 822.783882784, 796.19047619
79774,91174,94.72000002861023, John/eeg, 829.633699634, 893.296703297, 827.216117216, 815.934065934
79776,91176,94.72099995613098, John/eeg, 820.366300366, 895.311355311, 820.769230769, 824.798534799
79778,91178,94.72099995613098, John/eeg, 825.604395604, 892.893772894, 815.934065934, 821.172161172
79780,91180,94.72099995613098, John/eeg, 834.065934066, 893.6996337, 809.084249084, 840.915750916
79782,91182,94.72099995613098, John/eeg, 835.677655678, 893.6996337, 798.205128205, 886.84981685
79784,91184,94.72199988365173, John/eeg, 844.945054945, 895.311355311, 798.205128205, 899.743589744
79786,91186,94.72199988365173, John/eeg, 861.465201465, 900.146520147, 815.128205128, 890.879120879
79788,91188,94.72199988365173, John/eeg, 919.89010989, 911.025641026, 818.754578755, 935.201465201
79796,91196,94.78099989891052, John/eeg, 918.278388278, 917.472527473, 813.113553114, 936.813186813
79818,91218,94.78499984741211, John/eeg, 861.465201465, 909.413919414, 806.666666667, 883.626373626
79820,91220,94.78499984741211, John/eeg, 925.531135531, 914.652014652, 805.457875458, 929.157509158
79822,91222,94.78600001335144, John/eeg, 971.465201465, 921.904761905, 806.263736264, 962.600732601
79824,91224,94.78600001335144, John/eeg, 924.322344322, 917.06959707, 805.457875458, 929.56043956
79826,91226,94.78600001335144, John/eeg, 945.677655678, 918.681318681, 807.875457875, 952.93040293
79828,91228,94.78699994087219, John/eeg, 962.600732601, 915.054945055, 810.695970696, 983.15018315
79830,91230,94.78699994087219, John/eeg, 925.934065934, 906.19047619, 816.73992674, 946.483516484
79832,91232,94.78699994087219, John/eeg, 947.289377289, 911.025641026, 818.754578755, 944.468864469
79834,91234,94.78699994087219, John/eeg, 924.322344322, 909.010989011, 815.128205128, 971.062271062
79836,91236,94.78799986839294, John/eeg, 950.10989011, 903.772893773, 813.516483516, 994.029304029
79838,91238,94.78799986839294, John/eeg, 1016.19047619, 910.21978022, 815.934065934, 1013.36996337
79846,91246,94.82299995422363, John/eeg, 952.527472527, 904.578754579, 826.813186813, 988.388278388
79848,91248,94.82299995422363, John/eeg, 915.860805861, 892.490842491, 836.080586081, 961.794871795
79850,91250,94.82299995422363, John/eeg, 973.076923077, 894.908424908, 840.915750916, 977.912087912
79852,91252,94.82399988174438, John/eeg, 973.882783883, 896.117216117, 842.527472527, 1008.13186813
79854,91254,94.82399988174438, John/eeg, 929.963369963, 888.058608059, 842.93040293, 987.985347985
79856,91256,94.82399988174438, John/eeg, 958.974358974, 889.267399267, 842.93040293, 985.567765568
79858,91258,94.82399988174438, John/eeg, 1005.31135531, 898.534798535, 841.721611722, 1042.38095238
79860,91260,94.82500004768372, John/eeg, 972.673992674, 895.714285714, 843.736263736, 1038.75457875
79862,91262,94.82500004768372, John/eeg, 917.875457875, 887.655677656, 848.974358974, 991.208791209
79864,91264,94.82500004768372, John/eeg, 910.21978022, 887.252747253, 851.391941392, 993.626373626
79866,91266,94.82500004768372, John/eeg, 946.080586081, 895.714285714, 855.421245421, 1006.11721612
79868,91268,94.82599997520447, John/eeg, 963.80952381, 901.355311355, 855.421245421, 1027.47252747
79876,91276,94.86399984359741, John/eeg, 944.065934066, 893.296703297, 844.542124542, 1012.56410256
79878,91278,94.86500000953674, John/eeg, 935.201465201, 892.087912088, 854.212454212, 968.644688645
79880,91280,94.86500000953674, John/eeg, 934.798534799, 890.879120879, 868.717948718, 969.047619048
79902,91302,94.86800003051758, John/eeg, 935.201465201, 888.461538462, 866.3003663, 973.076923077
79904,91304,94.86800003051758, John/eeg, 932.783882784, 891.684981685, 865.897435897, 966.63003663
79906,91306,94.86800003051758, John/eeg, 916.263736264, 890.476190476, 870.32967033, 975.897435897
79908,91308,94.86800003051758, John/eeg, 900.549450549, 886.446886447, 868.315018315, 958.974358974
79910,91310,94.86899995803833, John/eeg, 897.326007326, 883.626373626, 869.926739927, 940.842490842
79912,91312,94.86899995803833, John/eeg, 896.117216117, 878.791208791, 869.926739927, 950.512820513
79914,91314,94.86899995803833, John/eeg, 880.402930403, 876.373626374, 861.062271062, 929.56043956
79916,91316,94.86899995803833, John/eeg, 847.765567766, 873.956043956, 863.882783883, 922.307692308
79918,91318,94.86999988555908, John/eeg, 862.673992674, 872.344322344, 874.761904762, 944.065934066
79926,91326,94.92599987983704, John/eeg, 873.15018315, 869.523809524, 880.0, 937.619047619
79928,91328,94.92599987983704, John/eeg, 850.586080586, 864.285714286, 876.776556777, 938.827838828
79930,91330,94.92599987983704, John/eeg, 847.362637363, 863.47985348, 866.3003663, 920.695970696
79932,91332,94.92700004577637, John/eeg, 852.600732601, 865.897435897, 862.271062271, 904.175824176
79934,91334,94.92700004577637, John/eeg, 827.619047619, 863.47985348, 868.315018315, 915.860805861
79936,91336,94.92700004577637, John/eeg, 829.633699634, 859.450549451, 871.538461538, 924.322344322
79938,91338,94.92700004577637, John/eeg, 855.018315018, 862.673992674, 876.776556777, 942.454212454
79940,91340,94.92799997329712, John/eeg, 843.736263736, 859.853479853, 878.388278388, 922.307692308
79942,91342,94.92799997329712, John/eeg, 824.798534799, 857.032967033, 873.956043956, 884.029304029
79944,91344,94.92799997329712, John/eeg, 831.245421245, 857.838827839, 868.315018315, 892.893772894
79946,91346,94.92799997329712, John/eeg, 840.512820513, 858.241758242, 865.494505495, 902.564102564
79948,91348,94.92899990081787, John/eeg, 847.765567766, 860.659340659, 865.091575092, 902.161172161
79956,91356,94.96799993515015, John/eeg, 844.945054945, 860.659340659, 863.076923077, 907.802197802
79958,91358,94.96799993515015, John/eeg, 842.124542125, 861.465201465, 869.523809524, 895.311355311
79960,91360,94.96799993515015, John/eeg, 840.10989011, 861.868131868, 872.747252747, 873.956043956
79962,91362,94.9689998626709, John/eeg, 844.139194139, 861.062271062, 873.956043956, 879.597069597
79964,91364,94.9689998626709, John/eeg, 842.93040293, 864.688644689, 875.164835165, 873.553113553
79986,91386,94.97199988365173, John/eeg, 859.853479853, 871.135531136, 870.32967033, 886.84981685
79988,91388,94.97199988365173, John/eeg, 853.003663004, 864.285714286, 866.3003663, 901.355311355
79990,91390,94.97199988365173, John/eeg, 832.454212454, 856.63003663, 865.897435897, 890.879120879
79992,91392,94.97199988365173, John/eeg, 831.648351648, 856.227106227, 864.688644689, 887.655677656
79994,91394,94.97300004959106, John/eeg, 821.172161172, 855.824175824, 863.47985348, 896.117216117
79996,91396,94.97300004959106, John/eeg, 832.051282051, 856.63003663, 863.076923077, 888.864468864
79998,91398,94.97300004959106, John/eeg, 828.827838828, 853.80952381, 865.494505495, 870.732600733
80012,91412,95.01099991798401, John/eeg, 813.516483516, 848.974358974, 872.747252747, 875.567765568
80014,91414,95.01099991798401, John/eeg, 816.73992674, 844.139194139, 876.776556777, 887.252747253
80016,91416,95.01199984550476, John/eeg, 816.73992674, 840.10989011, 875.970695971, 896.923076923
80018,91418,95.01199984550476, John/eeg, 822.380952381, 841.721611722, 869.523809524, 913.846153846
80020,91420,95.01199984550476, John/eeg, 836.483516484, 842.124542125, 870.32967033, 898.131868132
80022,91422,95.01300001144409, John/eeg, 827.619047619, 835.274725275, 875.970695971, 873.553113553
